Spec,Source0 original,Modified Source0 for url health check,UrlHealth,UpdateAvailable,UpdateURL,HealthUpdateURL,Name,SHAName,UpdateDownloadName
jna.spec,https://github.com/java-native-access/jna/archive/%{version}/%{name}-%{version}.tar.gz,https://github.com/java-native-access/jna/archive/4.5.2/jna-4.5.2.tar.gz,200,5.16.0,https://github.com/java-native-access/jna/archive/5.16.0/jna-5.16.0.tar.gz,200,jna,%{name}-%{version},jna-5.16.0.tar.gz
jq.spec,https://github.com/stedolan/jq/releases/download/jq-1.5/jq-1.5.tar.gz,https://github.com/stedolan/jq/releases/download/jq-1.5/jq-1.5.tar.gz,200,1.7.1,https://github.com/stedolan/jq/releases/download/jq-1.7.1/jq-1.7.1.tar.gz,200,jq,jq,jq-1.7.1.tar.gz
js.spec,https://archive.mozilla.org/pub/js/js185-1.0.0.tar.gz,https://archive.mozilla.org/pub/js/js185-1.0.0.tar.gz,200,185,https://archive.mozilla.org/pub/js/js185-1.0.0.tar.gz,200,js,js185,js185-1.0.0.tar.gz
json_spirit.spec,https://www.codeproject.com/KB/recipes/JSON_Spirit/json_spirit_v4.08.zip,https://www.codeproject.com/KB/recipes/JSON_Spirit/json_spirit_v4.08.zip,200,,,,json_spirit,json_spirit,
json-c.spec,https://s3.amazonaws.com/json-c_releases/releases/%{name}-%{version}.tar.gz,https://s3.amazonaws.com/json-c_releases/releases/json-c-0.13.1.tar.gz,200,0.18,https://s3.amazonaws.com/json-c_releases/releases/json-c-0.18.tar.gz,200,json-c,%{name}-%{version},json-c-0.18.tar.gz
json-glib.spec,http://ftp.gnome.org/pub/GNOME/sources/json-glib/1.4/%{name}-%{version}.tar.xz,https://github.com/GNOME/json-glib/archive/refs/tags/1.4.4.tar.xz,200,Warning: Manufacturer may changed version packaging format.,http://ftp.gnome.org/pub/GNOME/sources/json-glib/1.10/json-glib-1_10_6.tar.xz,0,json-glib,%{name},
jsoncpp.spec,https://github.com/open-source-parsers/jsoncpp/archive/%{name}-%{version}.tar.gz,https://github.com/open-source-parsers/jsoncpp/archive/refs/tags/1.7.7.tar.gz,200,1.9.6,https://github.com/open-source-parsers/jsoncpp/archive/refs/tags/1.9.6.tar.gz,200,jsoncpp,%{name},jsoncpp-1.9.6.tar.gz
kafka.spec,%{name}-%{version}-src.tgz,https://github.com/apache/kafka/archive/refs/tags/3.4.0.tgz,200,Warning: Manufacturer may changed version packaging format.,kafka-3_9_0-src.tgz,0,kafka,kafka %{name}-build-jars,
kapacitor.spec,https://github.com/influxdata/kapacitor/archive/%{name}-%{version}.tar.gz,https://github.com/influxdata/kapacitor/archive/refs/tags/v1.5.0.tar.gz,200,1.7.6,https://github.com/influxdata/kapacitor/archive/refs/tags/v1.7.6.tar.gz,200,kapacitor,%{name},kapacitor-1.7.6.tar.gz
kbd.spec,http://ftp.altlinux.org/pub/people/legion/kbd/%{name}-%{version}.tar.xz,https://github.com/legionus/kbd/archive/refs/tags/2.0.4.tar.xz,200,Warning: Manufacturer may changed version packaging format.,http://ftp.altlinux.org/pub/people/legion/kbd/kbd-2_7_1.tar.xz,0,kbd,kbd,
keepalived.spec,http://www.keepalived.org/software/%{name}-%{version}.tar.gz,https://github.com/acassen/keepalived/archive/refs/tags/v2.2.7.tar.gz,200,2.3.2,https://github.com/acassen/keepalived/archive/refs/tags/v2.3.2.tar.gz,200,keepalived,%{name}-%{version},keepalived-2.3.2.tar.gz
kexec-tools.spec,https://www.kernel.org/pub/linux/utils/kernel/kexec/%{name}-%{version}.tar.xz,https://www.kernel.org/pub/linux/utils/kernel/kexec/kexec-tools-2.0.20.tar.xz,200,2.0.30,https://www.kernel.org/pub/linux/utils/kernel/kexec/kexec-tools-2.0.30.tar.xz,200,kexec-tools,kexec-tools,kexec-tools-2.0.30.tar.xz
keyutils.spec,http://people.redhat.com/~dhowells/keyutils/keyutils-%{version}.tar.bz2,https://git.kernel.org/pub/scm/linux/kernel/git/dhowells/keyutils.git/snapshot/keyutils-1.5.11.tar.bz2,200,Warning: Manufacturer may changed version packaging format.,http://people.redhat.com/~dhowells/keyutils/keyutils-1_6_3.tar.bz2,0,keyutils,keyutils,
kibana.spec,https://github.com/elastic/kibana/archive/%{name}-%{version}.tar.gz,https://github.com/elastic/kibana/archive/refs/tags/v6.8.15.tar.gz,200,8.17.1,https://github.com/elastic/kibana/archive/refs/tags/v8.17.1.tar.gz,200,kibana,%{name}-%{version} kibana_build-%{version},kibana-8.17.1.tar.gz
kmod.spec,http://www.kernel.org/pub/linux/utils/kernel/kmod/%{name}-%{version}.tar.xz,http://www.kernel.org/pub/linux/utils/kernel/kmod/kmod-25.tar.xz,0,Warning: Manufacturer may changed version packaging format.,http://www.kernel.org/pub/linux/utils/kernel/kmod/kmod-33.tar.xz,0,kmod,%{name}-%{version},
kpatch.spec,https://github.com/dynup/kpatch/archive/refs/tags/%{name}-v%{version}.tar.gz,https://github.com/dynup/kpatch/archive/refs/tags/v0.9.8.tar.gz,200,0.9.10,https://github.com/dynup/kpatch/archive/refs/tags/v0.9.10.tar.gz,200,kpatch,%{name},kpatch-0.9.10.tar.gz
krb5.spec,http://web.mit.edu/kerberos/www/dist/%{name}/%{version}/%{name}-%{version}.tar.gz,https://github.com/krb5/krb5/archive/refs/tags/krb5-1.17-final.tar.gz,200,1.21.3,https://github.com/krb5/krb5/archive/refs/tags/krb5-1.21.3-final.tar.gz,200,krb5,%{name},krb5-1.21.3-final.tar.gz
kube-bench.spec,https://github.com/aquasecurity/%{name}/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/aquasecurity/kube-bench/archive/refs/tags/v0.6.12.tar.gz,200,0.10.1,https://github.com/aquasecurity/kube-bench/archive/refs/tags/v0.10.1.tar.gz,200,kube-bench,%{name},kube-bench-0.10.1.tar.gz
kube-controllers.spec,%{name}-%{version}.zip,https://github.com/projectcalico/kube-controllers/archive/refs/tags/v3.6.1.zip,200,3.21.2,https://github.com/projectcalico/kube-controllers/archive/refs/tags/v3.21.2.zip,200,kube-controllers,kube-controllers,3.21.2.zip
kubernetes.spec,https://github.com/kubernetes/kubernetes/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/kubernetes/kubernetes/archive/refs/tags/v1.27.13.tar.gz,200,1.32.1,https://github.com/kubernetes/kubernetes/archive/refs/tags/v1.32.1.tar.gz,200,kubernetes,%{name}-%{version}.tar.gz contrib-%{contrib_ver},kubernetes-1.32.1.tar.gz
kubernetes-dashboard.spec,https://github.com/kubernetes/dashboard/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/kubernetes/dashboard/archive/refs/tags/v2.7.0.tar.gz,200,7.10.4,https://github.com/kubernetes/dashboard/archive/refs/tags/kubernetes-dashboard-7.10.4.tar.gz,200,kubernetes-dashboard,%{name} dashboard-dist,kubernetes-dashboard-7.10.4.tar.gz
kubernetes-dns.spec,kubernetes-dns-%{version}.tar.gz,https://github.com/kubernetes/dns/archive/1.22.23.tar.gz,200,1.25.0,https://github.com/kubernetes/dns/archive/1.25.0.tar.gz,200,kubernetes-dns,kubernetes-dns-%{version}.tar.gz,kubernetes-dns-1.25.0.tar.gz
kubernetes-metrics-server.spec,%{name}-%{version}.tar.gz,https://github.com/kubernetes-incubator/metrics-server//archive/refs/tags/v0.2.1.tar.gz,200,0.7.2,https://github.com/kubernetes-incubator/metrics-server//archive/refs/tags/v0.7.2.tar.gz,200,kubernetes-metrics-server,kubernetes-metrics-server-%{version}.tar.gz,kubernetes-metrics-server-0.7.2.tar.gz
lapack.spec,http://www.netlib.org/%{name}/%{name}-%{version}.tar.gz,https://github.com/Reference-LAPACK/lapack/archive/refs/tags/v3.8.0.tar.gz,200,3.12.1,https://github.com/Reference-LAPACK/lapack/archive/refs/tags/v3.12.1.tar.gz,200,lapack,,lapack-3.12.1.tar.gz
less.spec,http://www.greenwoodsoftware.com/less/%{name}-%{version}.tar.gz,https://github.com/gwsw/less/archive/refs/tags/v530.tar.gz,200,672,https://github.com/gwsw/less/archive/refs/tags/v672.tar.gz,200,less,%{name},less-672.tar.gz
leveldb.spec,https://github.com/google/leveldb/archive/v%{version}/%{name}-%{version}.tar.gz,https://github.com/google/leveldb/archive/refs/tags/v1.20.tar.gz,200,Warning: Manufacturer may changed version packaging format.,https://github.com/google/leveldb/archive/v1_23/leveldb-1_23.tar.gz,404,leveldb,leveldb,
libaio.spec,https://fedorahosted.org/releases/l/i/libaio/libaio-0.3.110.tar.gz,https://fedorahosted.org/releases/l/i/libaio/libaio-0.3.110.tar.gz,200,,,,libaio,libaio,
libarchive.spec,http://www.libarchive.org/downloads/%{name}-%{version}.tar.gz,https://github.com/libarchive/libarchive/archive/refs/tags/v3.3.3.tar.gz,200,3.7.7,https://github.com/libarchive/libarchive/archive/refs/tags/v3.7.7.tar.gz,200,libarchive,%{name},libarchive-3.7.7.tar.gz
libassuan.spec,ftp://ftp.gnupg.org/gcrypt/%{name}/%{name}-%{version}.tar.bz2,,0,,,,libassuan,libassuan,
libatomic_ops.spec,http://www.ivmaisoft.com/_bin/atomic_ops/libatomic_ops-%{version}.tar.gz,https://github.com/ivmai/libatomic_ops/archive/refs/tags/v7.6.8.tar.gz,200,7.8.2,https://github.com/ivmai/libatomic_ops/archive/refs/tags/v7.8.2.tar.gz,200,libatomic_ops,libatomic_ops,libatomic_ops-7.8.2.tar.gz
libcalico.spec,%{name}-%{version}.tar.gz,https://github.com/projectcalico/libcalico/archive/refs/tags/v0.19.0.tar.gz,200,(same version),,,libcalico,%{name},
libcap.spec,https://www.kernel.org/pub/linux/libs/security/linux-privs/libcap2/%{name}-%{version}.tar.xz,https://www.kernel.org/pub/linux/libs/security/linux-privs/libcap2/libcap-2.25.tar.xz,200,2.73,https://www.kernel.org/pub/linux/libs/security/linux-privs/libcap2/libcap-2.73.tar.xz,200,libcap,libcap,libcap-2.73.tar.xz
libcap-ng.spec,http://people.redhat.com/sgrubb/libcap-ng/%{name}-%{version}.tar.gz,,0,,,,libcap-ng,libcap-ng,
libcgroup.spec,https://github.com/libcgroup/libcgroup/archive/%{name}-%{version}.tar.gz,https://github.com/libcgroup/libcgroup/archive/refs/tags/v3.0.0.tar.gz,200,3.1.0,https://github.com/libcgroup/libcgroup/archive/refs/tags/v3.1.0.tar.gz,200,libcgroup,%{name},libcgroup-3.1.0.tar.gz
libdaemon.spec,http://0pointer.de/lennart/projects/libdaemon/%{name}-%{version}.tar.gz,,0,,,,libdaemon,libdaemon,
libdb.spec,http://download.oracle.com/berkeley-db/db-%{version}.tar.gz,https://github.com/berkeleydb/libdb/archive/refs/tags/v5.3.28.tar.gz,200,(same version),,,libdb,db,
libdnet.spec,http://prdownloads.sourceforge.net/libdnet/%{name}-%{version}.tar.gz,http://prdownloads.sourceforge.net/libdnet/libdnet-1.11.tar.gz,0,(same version),,,libdnet,libdnet,
libecap.spec,http://www.e-cap.org/archive/%{name}-%{version}.tar.gz,,0,,,,libecap,libecap,
libedit.spec,libedit-%{libedit_release}-%{libedit_version}.tar.gz,https://www.thrysoee.dk/editline/libedit-20221030-3.1.tar.gz,200,Warning: libedit.spec Source0 version 3.1.20180525 is higher than detected latest version 20250104-3.1 .,,,libedit,%{name},
libestr.spec,http://libestr.adiscon.com/files/download/%{name}-%{version}.tar.gz,https://github.com/rsyslog/libestr/archive/refs/tags/v0.1.11.tar.gz,200,(same version),,,libestr,libestr,
libev.spec,http://dist.schmorp.de/libev/%{name}-%{version}.tar.gz,,0,,,,libev,libev,
libevent.spec,https://github.com/%{name}/%{name}/releases/download/release-%{version}-stable/%{name}-%{version}-stable.tar.gz,https://github.com/libevent/libevent/releases/download/release-2.1.12-stable/libevent-2.1.12-stable.tar.gz,200,(same version),,,libevent,libevent,
libfastjson.spec,%{name}-%{version}.tar.gz,https://github.com/rsyslog/libfastjson/archive/refs/tags/v0.99.8.tar.gz,200,1.2304.0,https://github.com/rsyslog/libfastjson/archive/refs/tags/v1.2304.0.tar.gz,200,libfastjson,libfastjson,libfastjson-1.2304.0.tar.gz
libffi.spec,ftp://sourceware.org/pub/libffi/%{name}-%{version}.tar.gz,https://github.com/libffi/libffi/archive/refs/tags/v3.2.1.tar.gz,200,3.4.7,https://github.com/libffi/libffi/archive/refs/tags/v3.4.7.tar.gz,200,libffi,%{name},libffi-3.4.7.tar.gz
libfontenc.spec,http://ftp.x.org/pub/individual/lib/%{name}-%{version}.tar.bz2,http://ftp.x.org/pub/individual/lib/libfontenc-1.1.2.tar.bz2,0,Warning: Manufacturer may changed version packaging format.,http://ftp.x.org/pub/individual/lib/libfontenc-1.1_8.tar.bz2,0,libfontenc,%{name},
libgcrypt.spec,ftp://ftp.gnupg.org/gcrypt/libgcrypt/%{name}-%{version}.tar.bz2,https://gnupg.org/ftp/gcrypt/libgcrypt/libgcrypt-1.8.8.tar.bz2,200,1.11.0,https://gnupg.org/ftp/gcrypt/libgcrypt/libgcrypt-1.11.0.tar.bz2,200,libgcrypt,libgcrypt,libgcrypt-1.11.0.tar.bz2
libgd.spec,https://github.com/libgd/libgd/releases/download/gd-%{version}/%{name}-%{version}.tar.xz,https://github.com/libgd/libgd/releases/download/gd-2.3.3/libgd-2.3.3.tar.xz,200,(same version),,,libgd,libgd,
libgpg-error.spec,ftp://ftp.gnupg.org/gcrypt/alpha/libgpg-error/%{name}-%{version}.tar.bz2,https://gnupg.org/ftp/gcrypt/libgpg-error/libgpg-error-1.32.tar.bz2,200,1.51,https://gnupg.org/ftp/gcrypt/libgpg-error/libgpg-error-1.51.tar.bz2,200,libgpg-error,libgpg-error,libgpg-error-1.51.tar.bz2
libgssglue.spec,http://www.citi.umich.edu/projects/nfsv4/linux/libgssglue/%{name}-%{version}.tar.gz,,0,,,,libgssglue,libgssglue,
libgsystem.spec,http://ftp.gnome.org/pub/GNOME/sources/libgsystem/%{version}/%{name}-%{version}.tar.gz,http://ftp.gnome.org/pub/GNOME/sources/libgsystem/2015.2/libgsystem-2015.2.tar.gz,0,Warning: Cannot detect correlating tags from the repo provided.,,,libgsystem,%{name},
libgudev.spec,https://git.gnome.org/browse/%{name}/snapshot/%{name}-%{version}.tar.xz,https://github.com/GNOME/libgudev/archive/refs/tags/232.tar.xz,200,238,https://git.gnome.org/browse/libgudev/snapshot/libgudev-238.tar.xz,200,libgudev,libgudev,libgudev-238.tar.xz
libhugetlbfs.spec,https://github.com/libhugetlbfs/libhugetlbfs/releases/download/2.22/libhugetlbfs-2.22.tar.gz,https://github.com/libhugetlbfs/libhugetlbfs/releases/download/2.22/libhugetlbfs-2.22.tar.gz,200,2.24,https://github.com/libhugetlbfs/libhugetlbfs/releases/download/2.24/libhugetlbfs-2.24.tar.gz,200,libhugetlbfs,libhuge,libhugetlbfs-2.24.tar.gz
libical.spec,https://github.com/libical/libical/releases/download/v%{version}/%{name}-%{version}.tar.gz,https://github.com/libical/libical/releases/download/v3.0.7/libical-3.0.7.tar.gz,200,3.0.19,https://github.com/libical/libical/releases/download/v3.0.19/libical-3.0.19.tar.gz,200,libical,libical,libical-3.0.19.tar.gz
libjpeg-turbo.spec,http://downloads.sourceforge.net/libjpeg-turbo/%{name}-%{version}.tar.gz,https://github.com/libjpeg-turbo/libjpeg-turbo/archive/refs/tags/2.1.0.tar.gz,200,3.1.0,https://github.com/libjpeg-turbo/libjpeg-turbo/archive/refs/tags/3.1.0.tar.gz,200,libjpeg-turbo,%{name},libjpeg-turbo-3.1.0.tar.gz
libksba.spec,https://www.gnupg.org/ftp/gcrypt/%{name}/%{name}-%{version}.tar.bz2,https://www.gnupg.org/ftp/gcrypt/libksba/libksba-1.3.5.tar.bz2,200,1.6.7,https://www.gnupg.org/ftp/gcrypt/libksba/libksba-1.6.7.tar.bz2,200,libksba,libksba,libksba-1.6.7.tar.bz2
libldb.spec,https://www.samba.org/ftp/ldb/ldb-%{version}.tar.gz,https://www.samba.org/ftp/ldb/ldb-2.6.2.tar.gz,200,,,,libldb,ldb,
liblogging.spec,http://download.rsyslog.com/liblogging/liblogging-%{version}.tar.gz,https://github.com/rsyslog/liblogging/archive/refs/tags/v1.0.6.tar.gz,200,1.0.7,https://github.com/rsyslog/liblogging/archive/refs/tags/v1.0.7.tar.gz,200,liblogging,liblogging,liblogging-1.0.7.tar.gz
libmbim.spec,https://www.freedesktop.org/software/libmbim/libmbim-1.16.2.tar.xz,https://www.freedesktop.org/software/libmbim/libmbim-1.16.2.tar.xz,200,1.26.4,https://www.freedesktop.org/software/libmbim/libmbim-1.26.4.tar.xz,200,libmbim,%{name},libmbim-1.26.4.tar.xz
libmetalink.spec,%{url}/trunk/%{name}-%{version}/+download/%{name}-%{version}.tar.bz2,https://launchpad.net/libmetalink/trunk/libmetalink-0.1.3/+download/libmetalink-0.1.3.tar.bz2,200,,,,libmetalink,%{name}-%{version},
libmnl.spec,http://netfilter.org/projects/libmnl/files/%{name}-%{version}.tar.bz2,https://netfilter.org/projects/libmnl/files/libmnl-1.0.4.tar.bz2,200,1.0.5,https://netfilter.org/projects/libmnl/files/libmnl-1.0.5.tar.bz2,200,libmnl,libmnl,libmnl-1.0.5.tar.bz2
libmodulemd.spec,https://github.com/fedora-modularity/libmodulemd/archive/%{name}-%{version}.tar.gz,https://github.com/fedora-modularity/libmodulemd/archive/libmodulemd-2.4.0.tar.gz,200,2.15.0,https://github.com/fedora-modularity/libmodulemd/archive/libmodulemd-2.15.0.tar.gz,200,libmodulemd,%{name}-%{version},libmodulemd-2.15.0.tar.gz
libmspack.spec,http://www.cabextract.org.uk/libmspack/%{name}-%{version}.tar.gz,https://github.com/kyz/libmspack/archive/refs/tags/v0.10.1alpha.tar.gz,200,1.11,https://github.com/kyz/libmspack/archive/refs/tags/v1.11.tar.gz,200,libmspack,libmspack,libmspack-1.11.tar.gz
libnetfilter_conntrack.spec,http://www.netfilter.org/projects/%{name}/files/%{name}-%{version}.tar.bz2,https://netfilter.org/projects/libnetfilter_conntrack/files/libnetfilter_conntrack-1.0.8.tar.bz2,200,Warning: Manufacturer may changed version packaging format.,http://www.netfilter.org/projects/libnetfilter_conntrack/files/libnetfilter_conntrack-1_1.1.tar.bz2,0,libnetfilter_conntrack,libnetfilter_conntrack,
libnetfilter_cthelper.spec,http://www.netfilter.org/projects/%{name}/files/%{name}-%{version}.tar.bz2,https://netfilter.org/projects/libnetfilter_cthelper/files/libnetfilter_cthelper-1.0.0.tar.bz2,200,1.0.1,https://netfilter.org/projects/libnetfilter_cthelper/files/libnetfilter_cthelper-1.0.1.tar.bz2,200,libnetfilter_cthelper,libnetfilter_cthelper,libnetfilter_cthelper-1.0.1.tar.bz2
libnetfilter_cttimeout.spec,http://www.netfilter.org/projects/%{name}/files/%{name}-%{version}.tar.bz2,https://netfilter.org/projects/libnetfilter_cttimeout/files/libnetfilter_cttimeout-1.0.0.tar.bz2,200,1.0.1,https://netfilter.org/projects/libnetfilter_cttimeout/files/libnetfilter_cttimeout-1.0.1.tar.bz2,200,libnetfilter_cttimeout,libnetfilter_cttimeout,libnetfilter_cttimeout-1.0.1.tar.bz2
libnetfilter_queue.spec,http://www.netfilter.org/projects/%{name}/files/%{name}-%{version}.tar.bz2,https://netfilter.org/projects/libnetfilter_queue/files/libnetfilter_queue-1.0.5.tar.bz2,200,(same version),,,libnetfilter_queue,libnetfilter_queue,
libnfnetlink.spec,http://www.netfilter.org/projects/%{name}/files/%{name}-%{version}.tar.bz2,https://netfilter.org/projects/libnfnetlink/files/libnfnetlink-1.0.1.tar.bz2,200,1.0.2,https://netfilter.org/projects/libnfnetlink/files/libnfnetlink-1.0.2.tar.bz2,200,libnfnetlink,libnfnetlink,libnfnetlink-1.0.2.tar.bz2
libnftnl.spec,https://netfilter.org/projects/libnftnl/files/%{name}-%{version}.tar.bz2,https://netfilter.org/projects/libnftnl/files/libnftnl-1.1.8.tar.xz,404,1.2.8,https://netfilter.org/projects/libnftnl/files/libnftnl-1.2.8.tar.xz,200,libnftnl,%{name}-%{version},libnftnl-1.2.8.tar.xz
libnl.spec,http://www.infradead.org/~tgr/libnl/files/%{name}-%{version}.tar.gz,https://github.com/thom311/libnl/archive/refs/tags/libnl3_4_0.tar.gz,200,3.11.0,https://github.com/thom311/libnl/archive/refs/tags/libnl3_11_0.tar.gz,200,libnl,libnl,libnl3_11_0.tar.gz
libnsl.spec,https://github.com/thkukuk/libnsl/archive/v1.2.0/libnsl-1.2.0.tar.gz,https://github.com/thkukuk/libnsl/archive/v1.2.0/libnsl-1.2.0.tar.gz,200,2.0.1,https://github.com/thkukuk/libnsl/archive/v2.0.1/libnsl-2.0.1.tar.gz,200,libnsl,libnsl,libnsl-2.0.1.tar.gz
libnss-ato.spec,%{name}-%{version}.tar.gz,https://github.com/donapieppo/libnss-atolibnss-ato-2.3.6.tar.gz,404,Warning: Cannot detect correlating tags from the repo provided.,,,libnss-ato,libnss-ato,
libpcap.spec,http://www.tcpdump.org/release/%{name}-%{version}.tar.gz,https://github.com/the-tcpdump-group/libpcap/archive/refs/tags/libpcap-1.9.1.tar.gz,200,1.10.5,https://github.com/the-tcpdump-group/libpcap/archive/refs/tags/libpcap-1.10.5.tar.gz,200,libpcap,libpcap,libpcap-1.10.5.tar.gz
libpipeline.spec,http://download.savannah.gnu.org/releases/libpipeline/%{name}-%{version}.tar.gz,http://download.savannah.gnu.org/releases/libpipeline/libpipeline-1.5.3.tar.gz,0,Warning: Manufacturer may changed version packaging format.,http://download.savannah.gnu.org/releases/libpipeline/libpipeline-1.5_8.tar.gz,0,libpipeline,libpipeline,
libpng.spec,http://downloads.sourceforge.net/libpng/%{name}-%{version}.tar.gz,http://downloads.sourceforge.net/libpng/libpng-1.6.40.tar.gz,0,Warning: Manufacturer may changed version packaging format.,http://downloads.sourceforge.net/libpng/libpng-1.6_46.tar.gz,0,libpng,libpng,
libpsl.spec,https://github.com/rockdaboot/libpsl/releases/download/%{name}-%{version}/%{name}-%{version}.tar.gz,https://github.com/rockdaboot/libpsl/releases/download/libpsl-0.20.2/libpsl-0.20.2.tar.gz,200,Warning: Manufacturer may changed version packaging format.,https://github.com/rockdaboot/libpsl/releases/download/libpsl-0_21_5/libpsl-0_21_5.tar.gz,404,libpsl,libpsl,
libpwquality.spec,https://github.com/libpwquality/libpwquality/releases/download/libpwquality-%{version}/libpwquality-%{version}.tar.bz2,https://github.com/libpwquality/libpwquality/releases/download/libpwquality-1.4.2/libpwquality-1.4.2.tar.bz2,200,1.4.5,https://github.com/libpwquality/libpwquality/releases/download/libpwquality-1.4.5/libpwquality-1.4.5.tar.bz2,200,libpwquality,libpwquality,libpwquality-1.4.5.tar.bz2
libqmi.spec,https://www.freedesktop.org/software/libqmi/libqmi-1.20.2.tar.xz,https://www.freedesktop.org/software/libqmi/libqmi-1.20.2.tar.xz,200,1.30.8,https://www.freedesktop.org/software/libqmi/libqmi-1.30.8.tar.xz,200,libqmi,%{name},libqmi-1.30.8.tar.xz
librdkafka.spec,%{name}-%{version}.tar.gz,https://github.com/edenhill/librdkafka/archive/refs/tags/v1.5.0.tar.gz,200,2.8.0,https://github.com/edenhill/librdkafka/archive/refs/tags/v2.8.0.tar.gz,200,librdkafka,%{name},librdkafka-2.8.0.tar.gz
librelp.spec,http://download.rsyslog.com/librelp/%{name}-%{version}.tar.gz,https://download.rsyslog.com/librelp/librelp-1.2.18.tar.gz,200,1.11.0,https://download.rsyslog.com/librelp/librelp-1.11.0.tar.gz,200,librelp,librelp,librelp-1.11.0.tar.gz
librepo.spec,https://github.com/rpm-software-management/librepo/archive/%{name}-%{version}.tar.gz,https://github.com/rpm-software-management/librepo/archive/refs/tags/1.10.2.tar.gz,200,1.19.0,https://github.com/rpm-software-management/librepo/archive/refs/tags/1.19.0.tar.gz,200,librepo,%{name}-%{version},librepo-1.19.0.tar.gz
librsync.spec,%{name}-%{version}.tar.gz,https://github.com/librsync/librsync/archive/refs/tags/v2.0.2.tar.gz,200,2.3.4,https://github.com/librsync/librsync/archive/refs/tags/v2.3.4.tar.gz,200,librsync,librsync,librsync-2.3.4.tar.gz
libseccomp.spec,https://github.com/seccomp/libseccomp/releases/download/v%{version}/%{name}-%{version}.tar.gz,https://github.com/seccomp/libseccomp/releases/download/v2.4.0/libseccomp-2.4.0.tar.gz,200,2.6.0,https://github.com/seccomp/libseccomp/releases/download/v2.6.0/libseccomp-2.6.0.tar.gz,200,libseccomp,libseccomp,libseccomp-2.6.0.tar.gz
libselinux.spec,https://raw.githubusercontent.com/wiki/SELinuxProject/selinux/files/releases/20160107/%{name}-%{version}.tar.gz,https://github.com/SELinuxProject/selinux/archive/refs/tags/libselinux-2.8.tar.gz,200,3.8,https://github.com/SELinuxProject/selinux/archive/refs/tags/libselinux-3.8.tar.gz,200,libselinux,libselinux,libselinux-3.8.tar.gz
libsepol.spec,https://raw.githubusercontent.com/wiki/SELinuxProject/selinux/files/releases/20161014/%{name}-%{version}.tar.gz,https://raw.githubusercontent.com/wiki/SELinuxProject/selinux/files/releases/20161014/libsepol-2.8.tar.gz,404,Warning: Cannot detect correlating tags from the repo provided.,,,libsepol,libsepol CUnit,
libsigc++.spec,http://ftp.gnome.org/pub/GNOME/sources/libsigc++/2.99/%{name}-%{version}.tar.xz,https://github.com/libsigcplusplus/libsigcplusplus/archive/refs/tags/2.10.0.tar.xz,200,Warning: Manufacturer may changed version packaging format.,http://ftp.gnome.org/pub/GNOME/sources/libsigc++/2.99/libsigc++-3_6_0.tar.xz,0,libsigc++,libsigc,
libslirp.spec,https://gitlab.com/qemu-project/libslirp/-/archive/v%{version}/%{name}-v%{version}.tar.gz,https://gitlab.com/qemu-project/libslirp/-/archive/v4.7.0/libslirp-v4.7.0.tar.gz,200,4.9.0,https://gitlab.com/qemu-project/libslirp/-/archive/v4.9.0/libslirp-v4.9.0.tar.gz,200,libslirp,%{name}-v%{version},libslirp-v4.9.0.tar.gz
libsodium.spec,https://download.libsodium.org/libsodium/releases/%{name}-%{version}-stable.tar.gz,https://download.libsodium.org/libsodium/releases/libsodium-1.0.18-stable.tar.gz,200,1.0.20,https://download.libsodium.org/libsodium/releases/libsodium-1.0.20-stable.tar.gz,200,libsodium,libsodium,libsodium-1.0.20-stable.tar.gz
libsolv.spec,https://github.com/openSUSE/libsolv/archive/%{name}-%{version}.tar.gz,https://github.com/openSUSE/libsolv/archive/refs/tags/0.6.35.tar.gz,200,0.7.31,https://github.com/openSUSE/libsolv/archive/refs/tags/0.7.31.tar.gz,200,libsolv,%{name},libsolv-0.7.31.tar.gz
libsoup.spec,http://ftp.gnome.org/pub/GNOME/sources/libsoup/2.57/%{name}-%{version}.tar.xz,https://github.com/GNOME/libsoup/archive/refs/tags/2.64.0.tar.xz ,200,Warning: Manufacturer may changed version packaging format.,http://ftp.gnome.org/pub/GNOME/sources/libsoup/2.57/libsoup-3_6_4.tar.xz,0,libsoup,%{name},
libssh.spec,https://www.libssh.org/files/0.9/%{name}-%{version}.tar.xz,https://www.libssh.org/files/0.9/libssh-0.9.8.tar.xz,200,,,,libssh,%{name},
libssh2.spec,https://www.libssh2.org/download/libssh2-%{version}.tar.gz,https://github.com/libssh2/libssh2/archive/refs/tags/libssh2-1.11.0.tar.gz,200,1.11.1,https://github.com/libssh2/libssh2/archive/refs/tags/libssh2-1.11.1.tar.gz,200,libssh2,libssh2,libssh2-1.11.1.tar.gz
libtalloc.spec,https://www.samba.org/ftp/talloc/talloc-%{version}.tar.gz,https://www.samba.org/ftp/talloc/talloc-2.3.4.tar.gz,200,,,,libtalloc,talloc,
libtar.spec,%{name}-%{version}.tar.gz,https://github.com/tklauser/libtar/archive/refs/tags/v1.2.20.tar.gz,200,Warning: repo isn't maintained anymore. See https://sources.debian.org/patches/libtar,,,libtar,libtar,
